id,url,marca,modelo,version,año,entidad,traccion,condicion,kilometraje,transmision,combustible,moneda,precio,precio_previo,primera_vez,ultima_vez,veces_visto,activo,telefono,whatsapp
GI-AD-914139,https://www.chileautos.cl/vehiculos/detalles/maxus-t60-2021-2-8-dx-diesel-4x2-dob-cab-6mt-4p/GI-AD-914139,maxus,t60,2.8 dx diesel 4x2 dob. cab 6mt 4p,2021,Automotora,4x2,used,80783,manual,diesel,CLP,11990000,,2026-07-07,2026-07-08,5,1,+56226586137,+56226586137
CP-AD-8540167,https://www.chileautos.cl/vehiculos/detalles/2023-toyota-rav4-2-0-le-4x2-aut-5p/CP-AD-8540167,toyota,rav4,2.0 le 4x2 aut  5p.,2023,Automotora,4x2,used,51000,automatica,bencina,CLP,20970000,,2026-07-07,2026-07-08,5,1,+56228697294,+56228697294
CP-AD-8510920,https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-3-2-0-r-4x2-6at-5p/CP-AD-8510920,mazda,cx-3,2.0 r 4x2 6at 5p.,2016,Automotora,4x2,used,75600,automatica,bencina,CLP,10990000,11990000,2026-07-07,2026-07-08,5,1,+56228697298,+56228697298
CP-AD-8525437,https://www.chileautos.cl/vehiculos/detalles/2021-ram-1500-3-6-1500-slt-crew-cab-auto-4wd/CP-AD-8525437,ram,1500,3.6 1500 slt crew cab auto 4wd,2021,Automotora,4x4,used,185000,automatica,bencina,CLP,19190000,,2026-07-07,2026-07-08,5,1,+56228698655,+56228698655
CP-AD-8532276,https://www.chileautos.cl/vehiculos/detalles/2023-porsche-cayenne-coupe-platinum-edition-e3/CP-AD-8532276,porsche,cayenne,coupe platinum edition e3,2023,Automotora,4x2,used,32195,automatica,bencina,CLP,71900000,,2026-07-07,2026-07-08,5,1,+56226586905,+56226586905
CP-AD-8541360,https://www.chileautos.cl/vehiculos/detalles/2022-hyundai-porter-2-5-crdi-diesel-gls-4x2-box-2ab-ac-6mt-4p/CP-AD-8541360,hyundai,porter,2.5 crdi diesel gls 4x2 box 2ab ac 6mt 4p.,2022,Automotora,4x2,used,35241,manual,diesel,CLP,18980000,,2026-07-07,2026-07-08,5,1,+56228698666,+56228698666
CP-AD-8424258,https://www.chileautos.cl/vehiculos/detalles/2022-bmw-x3-x3-xdrive-30m-sport-lci/CP-AD-8424258,bmw,x3,x3 xdrive 30m sport lci,2022,Automotora,4x2,used,32500,,,CLP,45900000,,2026-07-07,2026-07-08,5,1,+56228698653,+56228698653
CP-AD-8460125,https://www.chileautos.cl/vehiculos/detalles/2020-mitsubishi-montero-sport-2-4-diesel-4x4-at-5p/CP-AD-8460125,mitsubishi,montero sport,sport 2.4 diesel 4x4 at 5p.,2020,Automotora,4x4,used,140000,automatica,diesel,CLP,20980000,,2026-07-07,2026-07-08,5,1,+56226586993,+56226586993
CP-AD-8474505,https://www.chileautos.cl/vehiculos/detalles/2026-ford-territory-ford-new-territory-trend-1-5-a-t/CP-AD-8474505,ford,territory,ford new territory trend 1.5 a/t,2026,Automotora,4x2,used,0,automatica,bencina,CLP,16990000,,2026-07-07,2026-07-08,5,1,+56226566257,+56226566257
CP-AD-8490996,https://www.chileautos.cl/vehiculos/detalles/2026-chevrolet-silverado-zr2-at-4wd/CP-AD-8490996,chevrolet,silverado,zr2 at 4wd,2026,Automotora,4x4,used,0,automatica,bencina,CLP,48250000,,2026-07-07,2026-07-08,5,1,+56226587084,+56226587084
CP-AD-8516834,https://www.chileautos.cl/vehiculos/detalles/2022-chevrolet-tracker-1-2t-ltz-fwd-at-5p/CP-AD-8516834,chevrolet,tracker,1.2t ltz fwd at 5p.,2022,Automotora,4x2,used,33000,automatica,bencina,CLP,11290000,,2026-07-07,2026-07-08,5,1,+56226568948,+56226568948
CP-AD-8532255,https://www.chileautos.cl/vehiculos/detalles/2018-bmw-x1-bmw-x1-sdrive-20i-2-0/CP-AD-8532255,bmw,x1,bmw x1 sdrive 20i 2.0 ,2018,Automotora,4x2,used,95450,automatica,bencina,CLP,17600000,17900000,2026-07-07,2026-07-08,5,1,+56226586348,+56226586348
CP-AD-8532021,https://www.chileautos.cl/vehiculos/detalles/2025-peugeot-3008-1-2-gt-mhev-4x2-136-edct-at-5p/CP-AD-8532021,peugeot,3008,1.2 gt mhev 4x2 136 edct at 5p.,2025,Automotora,4x2,used,3658,automatica,bencina,CLP,29880000,,2026-07-07,2026-07-08,5,1,+56228698666,+56228698666
CP-AD-8533291,https://www.chileautos.cl/vehiculos/detalles/2023-chevrolet-silverado-3-0-high-country-4x4-at-4p/CP-AD-8533291,chevrolet,silverado,3.0 high country 4x4 at 4p.,2023,Automotora,4x4,used,51000,automatica,diesel,CLP,44990000,,2026-07-07,2026-07-07,1,1,+56226586986,+56226586986
GI-AD-884319,https://www.chileautos.cl/vehiculos/detalles/ford-f-150-2023-lariat-luxury-5-0-4x4-aut/GI-AD-884319,ford,f-150,lariat luxury 5.0 4x4 aut,2023,Automotora,4x4,used,97558,automatica,bencina,CLP,39990000,,2026-07-07,2026-07-08,5,1,+56226586315,+56226586315
CP-AD-8512497,https://www.chileautos.cl/vehiculos/detalles/2024-jetour-x70-1-5t-plus-4x2-at-5p/CP-AD-8512497,jetour,x70,1.5t plus 4x2 at 5p.,2024,Automotora,4x2,used,29500,automatica,bencina,CLP,13480000,,2026-07-07,2026-07-07,1,1,+56226586161,+56226586161
CP-AD-8538356,https://www.chileautos.cl/vehiculos/detalles/2021-ram-1500-5-7-limited-crew-cab-4wd/CP-AD-8538356,ram,1500,5.7 limited crew cab 4wd  ,2021,Automotora,4x4,used,69000,automatica,bencina,CLP,34990000,,2026-07-07,2026-07-08,5,1,+56226586119,+56226586119
CP-AD-8538958,https://www.chileautos.cl/vehiculos/detalles/2014-peugeot-308-1-6-sportium-hdi-diesel-4x2-mt-5p/CP-AD-8538958,peugeot,308,1.6 sportium hdi diesel 4x2 mt 5p.,2014,Automotora,4x2,used,202000,manual,diesel,CLP,6990000,,2026-07-07,2026-07-08,5,1,+56228697298,+56228697298
CP-AD-8529860,https://www.chileautos.cl/vehiculos/detalles/2018-mercedes-benz-e-200-2-0-aut/CP-AD-8529860,mercedes-benz,e 200,200  2.0 aut ,2018,Automotora,4x2,used,89157,automatica,bencina,CLP,20900000,,2026-07-07,2026-07-08,5,1,+56226566235,+56226566235
CP-AD-8532003,https://www.chileautos.cl/vehiculos/detalles/2024-gwm-poer-plus-poer-plus-at-2-0-td-4x4-de-luxe/CP-AD-8532003,gwm,poer plus,plus poer plus at 2.0 td 4x4 de luxe,2024,Automotora,4x4,used,23700,automatica,diesel,CLP,21890000,,2026-07-07,2026-07-08,5,1,+56226586145,+56226586145
CP-AD-8531219,https://www.chileautos.cl/vehiculos/detalles/2024-toyota-corolla-cross-2-0-seg-4x2-cvt-at-5p/CP-AD-8531219,toyota,corolla cross,cross 2.0 seg 4x2 cvt at 5p.,2024,Automotora,4x2,used,41000,automatica,bencina,CLP,17790000,,2026-07-07,2026-07-08,5,1,+56228698407,+56228698407
CP-AD-8506409,https://www.chileautos.cl/vehiculos/detalles/2013-audi-q7-3-0-tdi-diesel-4x4-at-5p/CP-AD-8506409,audi,q7,3.0 tdi diesel 4x4 at 5p.,2013,Automotora,4x4,used,187200,automatica,diesel,CLP,12990000,,2026-07-07,2026-07-08,5,1,No disponible,+56949958924
CP-AD-8537207,https://www.chileautos.cl/vehiculos/detalles/2025-mazda-cx-30-2-0-core-2wd-6at-5p/CP-AD-8537207,mazda,cx-30,2.0 core 2wd 6at 5p.,2025,Automotora,4x2,used,27900,automatica,bencina,CLP,19580000,,2026-07-07,2026-07-08,5,1,+56226566263,+56226566263
CP-AD-8542144,https://www.chileautos.cl/vehiculos/detalles/2021-maxus-t60-2-8-dx-diesel-4x2-dob-cab-6mt-4p/CP-AD-8542144,maxus,t60,2.8 dx diesel 4x2 dob. cab 6mt 4p.,2021,Automotora,4x2,used,127000,manual,diesel,CLP,8900000,,2026-07-07,2026-07-08,5,1,+56226586331,+56226586331
GI-AD-913382,https://www.chileautos.cl/vehiculos/detalles/peugeot-2008-blue-hdi-130-2023/GI-AD-913382,peugeot,2008,hdi 130 2023,2023,Automotora,4x2,used,43900,automatica,diesel,CLP,15000000,,2026-07-07,2026-07-08,5,1,+56226586114,+56226586114
CP-AD-8541338,https://www.chileautos.cl/vehiculos/detalles/2024-bmw-x1-1-5-18i-xline-s-drive-4x2-at-5p/CP-AD-8541338,bmw,x1,1.5 18i xline s-drive 4x2 at 5p.,2024,Automotora,4x2,used,30890,automatica,bencina,CLP,32900000,,2026-07-07,2026-07-07,1,1,+56226586348,+56226586348
GI-AD-914137,https://www.chileautos.cl/vehiculos/detalles/mg-one-2025-1-5t-dlx-2wd-cvt-at-5p/GI-AD-914137,mg,one,1.5t dlx 2wd cvt at 5p,2025,Automotora,4x2,used,15558,automatica,bencina,CLP,12990000,,2026-07-07,2026-07-08,5,1,+56226586137,+56226586137
CP-AD-8542016,https://www.chileautos.cl/vehiculos/detalles/2025-porsche-cayenne-3-0-4x4-at-5p/CP-AD-8542016,porsche,cayenne,3.0 4x4 at 5p.,2025,Automotora,4x4,used,26830,automatica,bencina,CLP,78900000,,2026-07-07,2026-07-08,5,1,+56226586905,+56226586905
CP-AD-8519132,https://www.chileautos.cl/vehiculos/detalles/2018-audi-a4-1-4-tfsi-sport-4x2-s-tronic-at-4p/CP-AD-8519132,audi,a4,1.4 tfsi sport 4x2 s-tronic at 4p.,2018,Automotora,4x2,used,66200,automatica,bencina,CLP,16490000,,2026-07-07,2026-07-08,5,1,+56226586363,+56226586363
CP-AD-8542555,https://www.chileautos.cl/vehiculos/detalles/2024-audi-q3-35-tfsi-sportback-1-4/CP-AD-8542555,audi,q3,35 tfsi sportback 1.4,2024,Automotora,4x2,used,13561,automatica,bencina,CLP,30990000,,2026-07-07,2026-07-08,5,1,+56226586350,+56226586350
GI-AD-896782,https://www.chileautos.cl/vehiculos/detalles/mg-zx-2024-1-5-com/GI-AD-896782,mg,zx,1.5 com,2024,Automotora,4x2,used,63832,manual,bencina,CLP,9890000,,2026-07-07,2026-07-08,5,1,+56226586315,+56226586315
GI-AD-913507,https://www.chileautos.cl/vehiculos/detalles/toyota-land-cruiser-prado-tx-2013/GI-AD-913507,toyota,land cruiser prado,prado tx 2013,2013,Automotora,4x2,used,129000,automatica,bencina,CLP,16490000,,2026-07-07,2026-07-08,5,1,+56226586114,+56226586114
CP-AD-8541782,https://www.chileautos.cl/vehiculos/detalles/2025-volvo-ex40-electrico-p6-rwd-at-5p/CP-AD-8541782,volvo,ex40,electrico p6 rwd at 5p.,2025,Automotora,4x2,used,13000,automatica,eléctrico,CLP,39900000,,2026-07-07,2026-07-08,5,1,+56228691833,+56228691833
CP-AD-8536888,https://www.chileautos.cl/vehiculos/detalles/2025-bmw-x3-20d-xdrive-msport/CP-AD-8536888,bmw,x3,20d xdrive msport,2025,Automotora,4x2,used,12500,automatica,diesel,CLP,53400000,,2026-07-07,2026-07-08,5,1,+56228698686,+56228698686
CP-AD-8495430,https://www.chileautos.cl/vehiculos/detalles/2018-mercedes-benz-c-43-amg-4matic-3-0-v6-bi-turbo/CP-AD-8495430,mercedes-benz,c 43 amg,43 amg 4matic 3.0 v6 bi turbo ,2018,Automotora,4x2,used,95000,automatica,bencina,CLP,35980000,,2026-07-07,2026-07-08,5,1,+56228698637,+56228698637
CP-AD-8516758,https://www.chileautos.cl/vehiculos/detalles/2018-honda-civic-1-5-t-ex-4x2-at-4p/CP-AD-8516758,honda,civic,1.5 t ex 4x2 at 4p.,2018,Automotora,4x2,used,145000,automatica,bencina,CLP,13990000,,2026-07-07,2026-07-08,5,1,+56228698655,+56228698655
CP-AD-8523963,https://www.chileautos.cl/vehiculos/detalles/2019-subaru-forester-2-5i-limited-eyesight-awd-at-5p/CP-AD-8523963,subaru,forester,2.5i limited eyesight awd at 5p.,2019,Automotora,4x2,used,180000,automatica,bencina,CLP,14990000,,2026-07-07,2026-07-08,5,1,+56228698655,+56228698655
GI-AD-881938,https://www.chileautos.cl/vehiculos/detalles/chevrolet-suburban-lt-4wd-5-3-2024/GI-AD-881938,chevrolet,suburban,4wd 5.3 2024,2024,Automotora,4x4,used,39300,automatica,bencina,CLP,54990000,,2026-07-07,2026-07-08,5,1,+56226587071,+56226587071
CP-AD-8533598,https://www.chileautos.cl/vehiculos/detalles/2017-mercedes-benz-a-200-2-1-fl-urban-diesel-4x2-hb-at-5p/CP-AD-8533598,mercedes-benz,a 200,200 2.1 fl urban diesel 4x2 hb at 5p.,2017,Automotora,4x2,used,111513,automatica,diesel,CLP,16900000,,2026-07-07,2026-07-08,5,1,+56226586348,+56226586348
CP-AD-8511104,https://www.chileautos.cl/vehiculos/detalles/2026-chevrolet-traverse-traverse-2-5t-z71/CP-AD-8511104,chevrolet,traverse,traverse 2.5t z71,2026,Automotora,4x2,used,0,automatica,bencina,CLP,52990000,,2026-07-07,2026-07-08,5,1,+56226587084,+56226587084
CP-AD-8542794,https://www.chileautos.cl/vehiculos/detalles/2023-chery-tiggo-7-pro-1-5t-gls-4x2-cvt-at-5p/CP-AD-8542794,chery,tiggo 7 pro,7 pro 1.5t gls 4x2 cvt at 5p.,2023,Automotora,4x2,used,14000,automatica,bencina,CLP,11590000,11790000,2026-07-07,2026-07-08,2,1,+56226586365,+56226586365
CP-AD-8488745,https://www.chileautos.cl/vehiculos/detalles/2026-chevrolet-montana/CP-AD-8488745,chevrolet,montana, ,2026,Automotora,4x2,used,0,manual,bencina,CLP,16590000,,2026-07-07,2026-07-08,5,1,+56226587084,+56226587084
CP-AD-8511093,https://www.chileautos.cl/vehiculos/detalles/2026-chevrolet-captiva-phev-captiva-phev-premier-fwd/CP-AD-8511093,chevrolet,captiva phev,phev captiva phev premier fwd,2026,Automotora,4x2,used,0,automatica,híbrido,CLP,24990000,,2026-07-07,2026-07-08,5,1,+56226587084,+56226587084
CP-AD-8542022,https://www.chileautos.cl/vehiculos/detalles/2024-gac-motor-emkoo-1-5t-gl-4x2-at-5p/CP-AD-8542022,gac motor,emkoo,emkoo 1.5t gl 4x2 at 5p.,2024,Automotora,4x2,used,26800,automatica,bencina,CLP,12990000,,2026-07-07,2026-07-07,1,1,+56226587095,+56226587095
CP-AD-8535731,https://www.chileautos.cl/vehiculos/detalles/2023-porsche-macan-2-9-s-4x4-at-5p/CP-AD-8535731,porsche,macan,2.9 s 4x4 at 5p.,2023,Automotora,4x4,used,1000,automatica,bencina,CLP,64900000,,2026-07-07,2026-07-08,5,1,+56226566261,+56226566261
CP-AD-8511096,https://www.chileautos.cl/vehiculos/detalles/2026-chevrolet-captiva-captiva-ev-premier-fwd/CP-AD-8511096,chevrolet,captiva,captiva ev premier fwd,2026,Automotora,4x2,used,0,automatica,eléctrico,CLP,27990000,,2026-07-07,2026-07-08,5,1,+56226587084,+56226587084
GI-AD-889137,https://www.chileautos.cl/vehiculos/detalles/volkswagen-taos-1-4-tsi-at-highline-2024/GI-AD-889137,volkswagen,taos,tsi at highline 2024,2024,Automotora,4x2,used,20000,automatica,bencina,CLP,20990000,,2026-07-07,2026-07-08,5,1,+56226568865,+56226568865
CP-AD-8529514,https://www.chileautos.cl/vehiculos/detalles/2022-changan-alsvin-elite-1-5-aut/CP-AD-8529514,changan,alsvin,elite 1.5 aut,2022,Automotora,4x2,used,35000,,,CLP,6990000,,2026-07-07,2026-07-08,5,1,+56226586195,+56226586195
CP-AD-8543007,https://www.chileautos.cl/vehiculos/detalles/2022-bmw-220-2-0-gran-coupe-sport-4x2-at-4p/CP-AD-8543007,bmw,220,2.0 gran coupe sport 4x2 at 4p.,2022,Automotora,4x2,used,64000,automatica,diesel,CLP,23490000,,2026-07-07,2026-07-08,5,1,+56226568898,+56226568898
CP-AD-8534405,https://www.chileautos.cl/vehiculos/detalles/2025-peugeot-2008-15/CP-AD-8534405,peugeot,2008,15,2025,Automotora,4x2,used,15709,automatica,diesel,CLP,18880000,,2026-07-07,2026-07-08,5,1,+56228698666,+56228698666
CP-AD-8539794,https://www.chileautos.cl/vehiculos/detalles/2019-toyota-corolla-1-8-xli-4x2-mt-4p/CP-AD-8539794,toyota,corolla,1.8 xli 4x2 mt 4p.,2019,Automotora,4x2,used,71122,manual,bencina,CLP,11690000,,2026-07-07,2026-07-08,4,1,+56226586369,+56226586369
GI-AD-888365,https://www.chileautos.cl/vehiculos/detalles/audi-s4-2024-3-0-tfsi-tiptronic-quattro/GI-AD-888365,audi,s4,3.0 tfsi tiptronic quattro,2024,Automotora,4x2,used,11824,automatica,bencina,CLP,51990000,,2026-07-07,2026-07-08,5,1,+56226564752,+56226564752
CP-AD-8540820,https://www.chileautos.cl/vehiculos/detalles/2024-great-wall-poer-2-0t-elite-diesel-4x2-dob-cab-mt-4p/CP-AD-8540820,great wall,poer,poer 2.0t elite diesel 4x2 dob. cab. mt 4p.,2024,Automotora,4x2,used,68558,manual,diesel,CLP,17880000,,2026-07-07,2026-07-08,5,1,+56228698666,+56228698666
CP-AD-8541896,https://www.chileautos.cl/vehiculos/detalles/2025-peugeot-3008-p64-gt-hybrid-1-2-at/CP-AD-8541896,peugeot,3008, p64 gt hybrid 1.2 at,2025,Automotora,4x2,used,8500,automatica,híbrido,CLP,26990000,,2026-07-07,2026-07-08,5,1,+56226568948,+56226568948
CP-AD-8490191,https://www.chileautos.cl/vehiculos/detalles/2026-chevrolet-colorado-z71-at-4wd/CP-AD-8490191,chevrolet,colorado,z71 at 4wd,2026,Automotora,4x4,used,0,automatica,diesel,CLP,31990000,,2026-07-07,2026-07-08,5,1,+56226587084,+56226587084
CP-AD-8490988,https://www.chileautos.cl/vehiculos/detalles/2026-chevrolet-silverado-3-0td-hc-at-4wd/CP-AD-8490988,chevrolet,silverado,3.0td hc at 4wd,2026,Automotora,4x4,used,0,automatica,diesel,CLP,54070000,,2026-07-07,2026-07-08,5,1,+56226587084,+56226587084
CP-AD-8537555,https://www.chileautos.cl/vehiculos/detalles/2024-volkswagen-t-cross-1-0-trendline-mt-4x2/CP-AD-8537555,volkswagen,t-cross,1.0 trendline mt 4x2 ,2024,Automotora,4x2,used,19500,manual,bencina,CLP,13970000,,2026-07-07,2026-07-08,5,1,+56228697294,+56228697294
GI-AD-895422,https://www.chileautos.cl/vehiculos/detalles/subaru-outback-2022-touring/GI-AD-895422,subaru,outback,touring,2022,Automotora,4x2,used,58781,automatica,bencina,CLP,23990000,,2026-07-07,2026-07-08,5,1,+56228691628,+56228691628
GI-AD-891832,https://www.chileautos.cl/vehiculos/detalles/audi-q3-2025-1-4-35-tfsi-stronic-auto-sport/GI-AD-891832,audi,q3,1.4 35 tfsi stronic auto sport,2025,Automotora,4x2,used,46282,automatica,bencina,CLP,33990000,,2026-07-07,2026-07-08,5,1,+56226564752,+56226564752
GI-AD-912780,https://www.chileautos.cl/vehiculos/detalles/renault-clio-2023-1-0t-zen-4x2-mt-5p/GI-AD-912780,renault,clio,1.0t zen 4x2 mt 5p,2023,Automotora,4x2,used,14600,manual,bencina,CLP,10990000,,2026-07-07,2026-07-08,5,1,+56228698473,+56228698473
CP-AD-8507835,https://www.chileautos.cl/vehiculos/detalles/2021-nissan-navara-2-3d-pro4x-diesel-4x4-dob-cab-at-4p/CP-AD-8507835,nissan,navara,2.3d pro4x diesel 4x4 dob.cab. at 4p.,2021,Automotora,4x4,used,38000,automatica,diesel,CLP,29980000,,2026-07-07,2026-07-08,5,1,+56226586327,+56226586327
CP-AD-8512860,https://www.chileautos.cl/vehiculos/detalles/2023-volkswagen-amarok-v6-3-0-4x4/CP-AD-8512860,volkswagen,amarok,v6 3.0 4x4,2023,Automotora,4x4,used,125900,automatica,diesel,CLP,30980000,,2026-07-07,2026-07-08,5,1,+56226586347,+56226586347
CP-AD-8518168,https://www.chileautos.cl/vehiculos/detalles/2021-mitsubishi-l200-2-4-katana-cr-diesel-special-pack-dob-cab-4x2-mt-4p/CP-AD-8518168,mitsubishi,l200,2.4 katana cr diesel special pack dob. cab. 4x2 mt 4p.,2021,Automotora,4x2,used,147705,manual,diesel,CLP,12500000,,2026-07-07,2026-07-08,4,1,+56226586362,+56226586362
CP-AD-8518613,https://www.chileautos.cl/vehiculos/detalles/2018-mercedes-benz-c-180-sedan-1-6-t-automatico-unico-dueno/CP-AD-8518613,mercedes-benz,c 180,180 sedan 1.6 t automatico unico dueno,2018,Automotora,4x2,used,83000,automatica,bencina,CLP,17790000,,2026-07-07,2026-07-08,5,1,+56228698495,+56228698495
CP-AD-8523171,https://www.chileautos.cl/vehiculos/detalles/2024-chery-tiggo-2-1-5-vvt-gls-4x2-cvt-at-5p/CP-AD-8523171,chery,tiggo 2,2 1.5 vvt gls 4x2 cvt at 5p.,2024,Automotora,4x2,used,21200,automatica,bencina,CLP,8990000,,2026-07-07,2026-07-08,5,1,+56226586910,+56226586910
CP-AD-8531865,https://www.chileautos.cl/vehiculos/detalles/2024-bmw-x3-sdrive-4x2-20i-2-0-at/CP-AD-8531865,bmw,x3,sdrive 4x2 20i 2.0 at,2024,Automotora,4x2,used,56600,automatica,bencina,CLP,33990000,,2026-07-07,2026-07-08,5,1,+56228691836,+56228691836
GI-AD-880808,https://www.chileautos.cl/vehiculos/detalles/changan-cs35-cs35-1-4-plus-luxury-at-2023/GI-AD-880808,changan,cs35,"1.4 plus luxury at,2023",2023,Automotora,4x2,used,34868,automatica,bencina,CLP,11280000,,2026-07-07,2026-07-08,5,1,+56228698605,+56228698605
CP-AD-8542122,https://www.chileautos.cl/vehiculos/detalles/2023-bmw-218-1-5-sport-gran-coupe-4x2-at-4p/CP-AD-8542122,bmw,218,1.5 sport gran coupe 4x2 at 4p.,2023,Automotora,4x2,used,15000,automatica,bencina,CLP,24900000,,2026-07-07,2026-07-08,5,1,+56226586983,+56226586983
GI-AD-870674,https://www.chileautos.cl/vehiculos/detalles/toyota-4runner-2012-sr5-4-0-aut/GI-AD-870674,toyota,4runner,sr5 4.0 aut,2012,Automotora,4x2,used,213000,automatica,bencina,CLP,14350000,,2026-07-07,2026-07-08,5,1,+56226568857,+56226568857
GI-AD-896763,https://www.chileautos.cl/vehiculos/detalles/subaru-forester-forester-2-0i-xs-sp-awd-at-5p-2023/GI-AD-896763,subaru,forester,"2.0i xs sp awd at 5p,2023",2023,Automotora,4x2,used,74406,automatica,bencina,CLP,20980000,,2026-07-07,2026-07-08,5,1,+56228698605,+56228698605
CP-AD-8540965,https://www.chileautos.cl/vehiculos/detalles/2023-chevrolet-trailblazer-2-8-ctdi-premier-4x4-at-5p/CP-AD-8540965,chevrolet,trailblazer,2.8 ctdi premier 4x4 at 5p.,2023,Automotora,4x4,used,37000,automatica,diesel,CLP,23990000,,2026-07-07,2026-07-08,5,1,+56226586183,+56226586183
CP-AD-8480998,https://www.chileautos.cl/vehiculos/detalles/2015-ford-ecosport-titanium-1-6-mt/CP-AD-8480998,ford,ecosport,titanium 1.6 mt,2015,Automotora,4x2,used,103500,manual,bencina,CLP,6580000,,2026-07-07,2026-07-08,5,1,+56226586993,+56226586993
CP-AD-8522051,https://www.chileautos.cl/vehiculos/detalles/2014-porsche-cayenne-4-8-s-4x4-e2-at-5p/CP-AD-8522051,porsche,cayenne,4.8 s 4x4 e2 at 5p.,2014,Automotora,4x4,used,133500,automatica,bencina,CLP,20490000,,2026-07-07,2026-07-07,1,1,+56226586100,+56226586100
CP-AD-8515593,https://www.chileautos.cl/vehiculos/detalles/2025-kyc-t3-1-6-gran-mamut-sc-mt/CP-AD-8515593,kyc,t3,1.6 gran mamut sc mt,2025,Automotora,4x2,used,2861,manual,bencina,CLP,9780000,,2026-07-07,2026-07-08,5,1,+56226586993,+56226586993
CP-AD-8529824,https://www.chileautos.cl/vehiculos/detalles/1997-hyundai-sonata-sonata-unico-dueno-automatico-impecable/CP-AD-8529824,hyundai,sonata,sonata unico dueno automatico impecable,1997,Automotora,4x2,used,130000,automatica,bencina,CLP,3790000,,2026-07-07,2026-07-08,5,1,+56226586326,+56226586326
CP-AD-8537377,https://www.chileautos.cl/vehiculos/detalles/2023-bmw-118-2-0-m-sport-se-diesel-4x2-at-5p/CP-AD-8537377,bmw,118,2.0 m sport se diesel 4x2 at 5p.,2023,Automotora,4x2,used,38000,automatica,diesel,CLP,25990000,,2026-07-07,2026-07-08,5,1,+56226587047,+56226587047
CP-AD-8538874,https://www.chileautos.cl/vehiculos/detalles/2024-gac-motor-gs4-1-5t-gb-4x2-at-5p/CP-AD-8538874,gac motor,gs4,gs4 1.5t gb 4x2 at 5p.,2024,Automotora,4x2,used,29800,automatica,bencina,CLP,10990000,,2026-07-07,2026-07-08,5,1,+56226586910,+56226586910
CP-AD-8539707,https://www.chileautos.cl/vehiculos/detalles/2025-ford-f-150-5-0-lariat-sport-cc-dob-cab-4x4-at-4p/CP-AD-8539707,ford,f-150,5.0 lariat sport cc dob. cab. 4x4 at 4p.,2025,Automotora,4x4,used,23300,automatica,bencina,CLP,49990000,,2026-07-07,2026-07-08,5,1,+56226586929,+56226586929
GI-AD-877728,https://www.chileautos.cl/vehiculos/detalles/audi-q7-2018-2-0-tfsi-quattro-tiptronic-auto/GI-AD-877728,audi,q7,2.0 tfsi quattro tiptronic auto,2018,Automotora,4x2,used,121130,automatica,bencina,CLP,26950000,,2026-07-07,2026-07-08,5,1,+56226564752,+56226564752
CP-AD-8540422,https://www.chileautos.cl/vehiculos/detalles/2017-honda-pilot-3-5-touring-4x4-at-5p/CP-AD-8540422,honda,pilot,3.5 touring 4x4 at 5p.,2017,Automotora,4x4,used,162000,automatica,bencina,CLP,13480000,,2026-07-07,2026-07-08,5,1,+56228697210,+56228697210
CP-AD-8541704,https://www.chileautos.cl/vehiculos/detalles/2020-mercedes-benz-gle-400-3-0-4matic-sport-coupe-4wd-at-5p/CP-AD-8541704,mercedes-benz,gle 400,400 3.0 4matic sport coupe 4wd at 5p.,2020,Automotora,4x4,used,94519,automatica,bencina,CLP,38990000,39990000,2026-07-07,2026-07-08,5,1,+56226586951,+56226586951
CP-AD-8524218,https://www.chileautos.cl/vehiculos/detalles/2020-mazda-cx-5-2-0-r-awd-car-audio-6at-5p/CP-AD-8524218,mazda,cx-5,2.0 r awd car audio 6at 5p.,2020,Automotora,4x2,used,66000,automatica,bencina,CLP,18500000,,2026-07-07,2026-07-08,5,1,+56226587062,+56226587062
