id,url,version_oficial,cilindrada_cc,cilindrada,power_hp,torque_nm,carroceria,categoria,traccion_spec,transmision_spec,tipo_caja,combustible_spec,puertas,asientos,cilindros,autonomia_km,peso_kg
CL-AD-20404474,https://www.chileautos.cl/vehiculos/detalles/2014-mazda-3-sport-1-6-v-gt-auto-at/CL-AD-20404474,1.6 V GT Auto AT,,4,0,,"Hatchback, 5 puertas, 5 asientos",Hatchback,delantera,Automática,,Bencina,5,5,4,,
CL-AD-20399799,https://www.chileautos.cl/vehiculos/detalles/2017-peugeot-bipper-1-3-hdi-diesel-4x2-pack-75hp-euro5-ac-mt-5p/CL-AD-20399799,1.3 HDI DIESEL 4X2 PACK 75HP EURO5 AC MT 5P,1248,1.3,75,190,"Furgón, 5 puertas, 2 asientos",Furgón,4X2,Manual,Mecánico,Diesel,5,2,4,999,1090
CL-AD-20397265,https://www.chileautos.cl/vehiculos/detalles/2021-peugeot-expert-2-0-premium-diesel-4x2-furgon-150hp-mt-5p/CL-AD-20397265,2.0 PREMIUM DIESEL 4X2 FURGON 150HP MT 5P,1997,2.0,150,370,"Furgón, 5 puertas, 3 asientos",Furgón,4X2,Manual,Mecánico,Diesel,5,3,4,1311,1728
CL-AD-20396346,https://www.chileautos.cl/vehiculos/detalles/2013-chevrolet-captiva-2-2-lt-diesel-awd-full-at6-5p/CL-AD-20396346,2.2 LT DIESEL AWD FULL AT6 5P,2200,2.2,181,400,"SUV, 5 puertas, 7 asientos",SUV,4X4,Automática,Automática,Diesel,5,7,4,826,1903
CL-AD-20392078,https://www.chileautos.cl/vehiculos/detalles/2016-ford-ranger-3-2-xl-diesel-4x2-mt-4p/CL-AD-20392078,3.2 XL DIESEL 4X2 MT 4P,3198,3.2,197,470,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X2,Manual,Mecánico,Diesel,4,5,5,840,2073
CL-AD-20387968,https://www.chileautos.cl/vehiculos/detalles/2009-audi-a6-2-8-multitronic-at-4p/CL-AD-20387968,2.8 MULTITRONIC AT 4P,2800,2.8,210,280,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Automática,,Bencina,4,5,,,1570
CL-AD-20381040,https://www.chileautos.cl/vehiculos/detalles/2009-peugeot-207-1-4-trendy-90hp-mt-5p/CL-AD-20381040,1.4 TRENDY 90HP MT 5P,1398,1.4,73,118,"Hatchback, 5 puertas, 5 asientos",Hatchback,4X2,Manual,,Bencina,5,5,,,1271
CL-AD-20369896,https://www.chileautos.cl/vehiculos/detalles/2017-hyundai-accent-1-6-gl-rb-crdi-diesel-4x2-sdn-ac-mt-4p/CL-AD-20369896,1.6 GL RB CRDI DIESEL 4X2 SDN AC MT 4P,1600,1.6,126,260,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Manual,Mecánico,Diesel,4,5,4,843,1650
CL-AD-20366110,https://www.chileautos.cl/vehiculos/detalles/2014-nissan-note-1-6-sense-4x2-cvt-at-5p/CL-AD-20366110,1.6 SENSE 4X2 CVT AT 5P,1598,1.6,109,145,"Hatchback, 5 puertas, 5 asientos",Hatchback,4X2,Automática,Automática Cvt,Bencina,5,5,4,627,1492
CL-AD-20353797,https://www.chileautos.cl/vehiculos/detalles/2012-mercedes-benz-ml-350-3-0-ml-350-bluetec-4matic/CL-AD-20353797,3.0 ML 350 Bluetec 4Matic,,,0,,"SUV, 5 puertas, 5 asientos",SUV,,Automática,,Diesel,5,5,,,
CL-AD-20349750,https://www.chileautos.cl/vehiculos/detalles/2011-bmw-x5-3-0-x-drive-35i-4x4-at-5p/CL-AD-20349750,3.0 X-DRIVE 35I 4X4 AT 5P,2979,3.0,302,400,"SUV, 5 puertas, 5 asientos",SUV,4X4,Automática,Automática,Bencina,5,5,6,842,2070
CL-AD-20339319,https://www.chileautos.cl/vehiculos/detalles/2018-foton-midi-1-2-cargo-4x2-dc-mt-4p/CL-AD-20339319,1.2 CARGO 4X2 DC MT 4P,1200,1.2,0,,"Furgón, 4 puertas, 5 asientos",Furgón,4X2,Manual,Mecánico,Bencina,4,5,,0,
CL-AD-20338747,https://www.chileautos.cl/vehiculos/detalles/2005-ford-ranger-2-8-xlt-diesel-mt-4p/CL-AD-20338747,2.8 XLT DIESEL MT 4P,2795,2.8,154,320,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X2,Manual,,Diesel,4,5,4,,1875
CL-AD-20315448,https://www.chileautos.cl/vehiculos/detalles/2016-chevrolet-captiva-2-4-lt-fwd-v-sa-at6-5p/CL-AD-20315448,2.4 LT FWD V SA AT6 5P,2400,2.4,165,230,"SUV, 5 puertas, 7 asientos",SUV,4X2,Automática,Automática,Bencina,5,7,4,682,1818
CL-AD-20311452,https://www.chileautos.cl/vehiculos/detalles/2018-peugeot-partner-1-6-hdi-diesel-4x2-90hp-pack-euro5-ac-mt-5p/CL-AD-20311452,1.6 HDI DIESEL 4X2 90HP PACK EURO5 AC MT 5P,1560,1.6,90,215,"Furgón, 5 puertas, 3 asientos",Furgón,4X2,Manual,Mecánico,Diesel,5,3,4,1122,1438
CL-AD-20296622,https://www.chileautos.cl/vehiculos/detalles/2010-chevrolet-colorado-3-7-b-4wd-at-4p/CL-AD-20296622,3.7 B 4WD AT 4P,3657,3.7,242,326,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Bencina,4,5,5,547,1846
CL-AD-20293127,https://www.chileautos.cl/vehiculos/detalles/2013-nissan-juke-1-6-base-4x2-cvt-at-5p/CL-AD-20293127,1.6 BASE 4X2 CVT AT 5P,1598,1.6,117,158,"SUV, 5 puertas, 5 asientos",SUV,4X2,Automática,Automática Cvt,Bencina,5,5,4,741,1675
CL-AD-20292790,https://www.chileautos.cl/vehiculos/detalles/2005-jeep-grand-cherokee-3-7-laredo-at-5p/CL-AD-20292790,3.7 LAREDO AT 5P,3699,3.7,294,319,"SUV, 5 puertas, 5 asientos",SUV,4X2,Automática,,Bencina,5,5,,,2031
CL-AD-20288665,https://www.chileautos.cl/vehiculos/detalles/2017-ssangyong-actyon-sports-2-0-diesel-2wd-nas611-ll-dob-cab-mt-4p/CL-AD-20288665,2.0 DIESEL 2WD NAS611 LL DOB. CAB. MT 4P,1998,2.0,153,360,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X2,Manual,Mecánico,Diesel,4,5,4,885,1873
CL-AD-20284953,https://www.chileautos.cl/vehiculos/detalles/2015-mazda-2-1-5-sport-s-full-4x2-mt-5p/CL-AD-20284953,1.5 SPORT S FULL 4X2 MT 5P,1498,1.5,103,135,"Hatchback, 5 puertas, 5 asientos",Hatchback,4X2,Manual,Mecánico,Bencina,5,5,4,632,1005
CL-AD-20284523,https://www.chileautos.cl/vehiculos/detalles/2013-peugeot-boxer-2-2-hdi-l2h2-pack-diesel-4x2-ac-mt-4p/CL-AD-20284523,2.2 HDI L2H2 PACK DIESEL 4X2 AC MT 4P,2198,2.2,110,250,"Furgón, 4 puertas, 3 asientos",Furgón,4X2,Manual,Mecánico,Diesel,4,3,4,1170,1910
CL-AD-20281499,https://www.chileautos.cl/vehiculos/detalles/2017-chery-grand-tiggo-2-0-gls-4x2-at-5p/CL-AD-20281499,2.0 GLS 4X2 AT 5P,1971,2.0,137,182,"SUV, 5 puertas, 5 asientos",SUV,4X2,Automática,Automática Cvt,Bencina,5,5,4,600,1912
CL-AD-20280803,https://www.chileautos.cl/vehiculos/detalles/2019-citroën-berlingo-1-6-c-hdi-diesel-4x2-furgon-92-bvm-mt-5p/CL-AD-20280803,1.6 C HDI DIESEL 4X2 FURGON 92 BVM MT 5P,1600,1.6,92,230,"Furgón, 5 puertas, 2 asientos",Furgón,4X2,Manual,Mecánico,Diesel,5,2,4,1044,1292
CL-AD-20264206,https://www.chileautos.cl/vehiculos/detalles/2017-volvo-s90-2-0-t6-inscription-polestar-4wd/CL-AD-20264206,2.0 T6 Inscription Polestar 4WD,,,0,,"Sedán, 4 puertas",Sedán,,Automática,,Bencina,4,,,,
CL-AD-20244008,https://www.chileautos.cl/vehiculos/detalles/2010-nissan-terrano-2-4-dx-np300-4x2-mt-4p/CL-AD-20244008,2.4 DX NP300 4X2 MT 4P,2389,2.4,150,208,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X2,Manual,Mecánico,Bencina,4,5,4,818,1460
CL-AD-20240231,https://www.chileautos.cl/vehiculos/detalles/2015-hyundai-accent-1-4-gl-rb-4x2-sdn-ac-2ab-6mt-4p/CL-AD-20240231,1.4 GL RB 4X2 SDN AC 2AB 6MT 4P,1400,1.4,99,133,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Manual,Mecánico,Bencina,4,5,4,718,1560
CL-AD-20239795,https://www.chileautos.cl/vehiculos/detalles/2012-nissan-x-trail-2-5-classic-4x4-auto-at/CL-AD-20239795,2.5 Classic 4X4 Auto AT,,4,0,,"SUV, 5 puertas, 5 asientos",SUV,4x4,Automática,,Bencina,5,5,4,,
CL-AD-20234428,https://www.chileautos.cl/vehiculos/detalles/2008-nissan-x-trail-2-5-x-at-5p/CL-AD-20234428,2.5 X AT 5P,2488,2.5,0,230,"SUV, 5 puertas, 5 asientos",SUV,,Automática,,Bencina,5,5,,,1494
CL-AD-20231653,https://www.chileautos.cl/vehiculos/detalles/2011-volvo-s60-3-0-t6-plus-4x4-at-4p/CL-AD-20231653,3.0 T6 PLUS 4X4 AT 4P,2953,3.0,304,440,"Sedán, 4 puertas, 5 asientos",Sedán,4X4,Automática,Automática,Bencina,4,5,6,682,1752
CL-AD-20230921,https://www.chileautos.cl/vehiculos/detalles/2008-renault-mégane-1-6-expression-mt-4p/CL-AD-20230921,1.6 EXPRESSION MT 4P,1598,1.6,110,152,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Manual,,Bencina,4,5,4,,1275
CL-AD-20226736,https://www.chileautos.cl/vehiculos/detalles/2021-changan-cs35-plus-turbo-1-4-aut/CL-AD-20226736,TURBO 1.4 AUT,,,0,,SUV,SUV,,Automática,,Bencina,,,,,
CL-AD-20211033,https://www.chileautos.cl/vehiculos/detalles/2013-jeep-grand-cherokee-3-6-laredo-2wd-spring-at-5p/CL-AD-20211033,3.6 LAREDO 2WD SPRING AT 5P,3604,3.6,286,347,"SUV, 5 puertas, 5 asientos",SUV,4X2,Automática,Automática,Bencina,5,5,6,795,2949
CL-AD-20192277,https://www.chileautos.cl/vehiculos/detalles/2009-volvo-s40-2-4-st-cuero-at-4p-b/CL-AD-20192277,2.4 ST CUERO AT 4P B,2435,2.4,170,230,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Automática,,Bencina,4,5,5,,1368
CL-AD-20186915,https://www.chileautos.cl/vehiculos/detalles/2009-volvo-c30-2-4-mt-3p/CL-AD-20186915,2.4 MT 3P,2435,2.4,170,230,"Hatchback, 3 puertas, 5 asientos",Hatchback,4X2,Manual,,Bencina,3,5,,,1429
CL-AD-20185053,https://www.chileautos.cl/vehiculos/detalles/2020-jac-j4-1-5-comfort-4x2-mt-4p/CL-AD-20185053,1.5 COMFORT 4X2 MT 4P,1499,1.5,111,146,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Manual,Mecánico,Bencina,4,5,,652,1485
CL-AD-20183184,https://www.chileautos.cl/vehiculos/detalles/2018-volvo-xc60-2-0-t5-kinetic-auto-4x4-at/CL-AD-20183184,2.0 T5 Kinetic Auto 4x4 AT,,4,0,,"SUV, 5 puertas, 5 asientos",SUV,4x4,Automática,,Bencina,5,5,4,,
CL-AD-20153639,https://www.chileautos.cl/vehiculos/detalles/2015-land-rover-discovery-3-0-hse-4wd/CL-AD-20153639,3.0 HSE 4WD,,,0,,"SUV, 5 puertas, 5 asientos",SUV,,Automática,,Diesel,5,5,,,
CL-AD-20153361,https://www.chileautos.cl/vehiculos/detalles/2020-ds-ds4-1-6-crossback-so-chic-bluehdi-diesel-4x2-120-s-s-eat6-at-5p/CL-AD-20153361,1.6 CROSSBACK SO CHIC BLUEHDI DIESEL 4X2 120 S&S EAT6 AT 5P,1560,1.6,120,300,"SUV, 5 puertas, 5 asientos",SUV,4X2,Automática,Automática,Diesel,5,5,,,1385
CL-AD-20145899,https://www.chileautos.cl/vehiculos/detalles/2012-nissan-navara-2-5-le-diesel-4wd-at-4p/CL-AD-20145899,2.5 LE DIESEL 4WD AT 4P,2488,2.5,174,450,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,Automática,Diesel,4,5,4,880,2805
CL-AD-20144773,https://www.chileautos.cl/vehiculos/detalles/2012-jeep-wrangler-2-8-sahara-unlimited-diesel-4x4-at-5p/CL-AD-20144773,2.8 SAHARA UNLIMITED DIESEL 4X4 AT 5P,2776,2.8,200,460,"Off-Road, 5 puertas, 5 asientos",Off-Road,4X4,Automática,Automática,Diesel,5,5,4,979,2394
CL-AD-20144028,https://www.chileautos.cl/vehiculos/detalles/2017-honda-city-1-5-lx-4x2-llantas-mt-4p/CL-AD-20144028,1.5 LX 4X2 LLANTAS MT 4P,1497,1.5,116,145,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Manual,Mecánico,Bencina,4,5,4,692,1080
CL-AD-20132073,https://www.chileautos.cl/vehiculos/detalles/2016-chevrolet-tracker-1-8-ls-fwd-euro5-mt-5p/CL-AD-20132073,1.8 LS FWD EURO5 MT 5P,1800,1.8,140,178,"SUV, 5 puertas, 5 asientos",SUV,4X2,Manual,Mecánico,Bencina,5,5,4,689,1324
CL-AD-20128767,https://www.chileautos.cl/vehiculos/detalles/2008-dodge-dakota-3-7-slt-4x4-at-4p/CL-AD-20128767,3.7 SLT 4X4 AT 4P,3701,3.7,214,319,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,,Bencina,4,5,6,,3200
CL-AD-20117482,https://www.chileautos.cl/vehiculos/detalles/2011-jac-refine-2-8-se-cargo-diesel-4x2-mt-3p/CL-AD-20117482,2.8 SE CARGO DIESEL 4X2 MT 3P,,2.8,0,,"Furgón, 3 puertas, 3 asientos",Furgón,4X2,Manual,,Diesel,3,3,,0,
CL-AD-20117377,https://www.chileautos.cl/vehiculos/detalles/2010-volkswagen-gol-1-6-power-4x2-hb-ac-2ab-mt-5p/CL-AD-20117377,1.6 POWER 4X2 HB AC 2AB MT 5P,1598,1.6,101,143,"Hatchback, 5 puertas, 5 asientos",Hatchback,4X2,Manual,Mecánico,Bencina,5,5,4,792,961
CL-AD-20116216,https://www.chileautos.cl/vehiculos/detalles/2018-suzuki-alto-0-8-800-gl-4x2-hb-2ab-mt-5p/CL-AD-20116216,0.8 800 GL 4X2 HB 2AB MT 5P,796,0.8,47,69,"Hatchback, 5 puertas, 5 asientos",Hatchback,4X2,Manual,Mecánico,Bencina,5,5,3,714,1185
CL-AD-20112707,https://www.chileautos.cl/vehiculos/detalles/2009-chevrolet-captiva-2-0-lt-diesel-awd-6ab-mt-5p/CL-AD-20112707,2.0 LT DIESEL AWD 6AB MT 5P,1991,2.0,150,320,"SUV, 5 puertas, 7 asientos",SUV,4X4,Manual,,Diesel,5,7,4,,2505
CL-AD-20103619,https://www.chileautos.cl/vehiculos/detalles/2022-peugeot-partner-1-6-l1-hdi-diesel-4x2-90hp-mt-5p/CL-AD-20103619,1.6 L1 HDI DIESEL 4X2 90HP MT 5P,1560,1.6,90,230,"Furgón, 5 puertas, 3 asientos",Furgón,4X2,Manual,Mecánico,Diesel,5,3,4,959,1320
CL-AD-20100319,https://www.chileautos.cl/vehiculos/detalles/2011-kia-sorento-2-2-ex-diesel-4wd-7pas-at-5p/CL-AD-20100319,2.2 EX DIESEL 4WD 7PAS AT 5P,2199,2.2,194,437,"SUV, 5 puertas, 7 asientos",SUV,4X4,Automática,Automática,Diesel,5,7,4,896,1845
CL-AD-20086829,https://www.chileautos.cl/vehiculos/detalles/2012-jeep-compass-2-4-sport-4wd-at-5p/CL-AD-20086829,2.4 SPORT 4WD AT 5P,2360,2.4,172,220,"SUV, 5 puertas, 5 asientos",SUV,4X4,Automática,Automática,Bencina,5,5,4,577,1980
CL-AD-20082630,https://www.chileautos.cl/vehiculos/detalles/2008-mazda-bt-50-2-5-sdx-diesel-at-4p/CL-AD-20082630,2.5 SDX DIESEL AT 4P,2488,2.5,190,257,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,,Diesel,4,5,,,3080
CL-AD-20077750,https://www.chileautos.cl/vehiculos/detalles/2016-chevrolet-tracker-1-8-lt-fwd-euro5-bw-sr-mt-5p/CL-AD-20077750,1.8 LT FWD EURO5 BW SR MT 5P,1800,1.8,138,178,"SUV, 5 puertas, 5 asientos",SUV,4X2,Manual,Mecánico,Bencina,5,5,4,689,1264
CL-AD-20074088,https://www.chileautos.cl/vehiculos/detalles/2009-volkswagen-bora-2-0-trendline-mt-4p/CL-AD-20074088,2.0 TRENDLINE MT 4P,1984,2.0,115,170,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Manual,,Bencina,4,5,,,1259
CL-AD-20070544,https://www.chileautos.cl/vehiculos/detalles/2019-citroën-c3-aircross-1-6-bluehdi-shine-diesel-4x2-100-bvm-mt-5p/CL-AD-20070544,1.6 BLUEHDI SHINE DIESEL 4X2 100 BVM MT 5P,1600,1.6,100,254,"SUV, 5 puertas, 5 asientos",SUV,4X2,Manual,Mecánico,Diesel,5,5,4,1098,1825
CL-AD-20059019,https://www.chileautos.cl/vehiculos/detalles/2012-jeep-compass-2-4-sport-4x2-at-5p/CL-AD-20059019,2.4 SPORT 4X2 AT 5P,2360,2.4,172,220,"SUV, 5 puertas, 5 asientos",SUV,4X2,Automática,Automática Cvt,Bencina,5,5,4,577,1980
CL-AD-20049073,https://www.chileautos.cl/vehiculos/detalles/2008-ford-f-150-4-6-xlt-sc-at-4p/CL-AD-20049073,4.6 XLT SC AT 4P,4606,4.6,0,397,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X2,Automática,,Bencina,4,5,,,2352
CL-AD-20033122,https://www.chileautos.cl/vehiculos/detalles/2025-subaru-outback-2-5i-xs-awd-cvt-at-5p/CL-AD-20033122,2.5I XS AWD CVT AT 5P,2498,2.5,185,245,"SUV, 5 puertas, 5 asientos",SUV,4X4,Automática,Automática Cvt,Bencina,5,5,4,863,1637
CL-AD-19999411,https://www.chileautos.cl/vehiculos/detalles/2005-dodge-dakota-3-7-4wd-at-4p/CL-AD-19999411,3.7 4WD AT 4P,3701,3.7,214,319,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,,Bencina,4,5,6,,3200
CL-AD-19987840,https://www.chileautos.cl/vehiculos/detalles/2012-suzuki-alto-1-0-k10-dlx-4x2-ac-mt-5p/CL-AD-19987840,1.0 K10 DLX 4X2 AC MT 5P,996,1.0,67,87,"Hatchback, 5 puertas, 4 asientos",Hatchback,4X2,Manual,Mecánico,Bencina,5,4,3,658,1185
CL-AD-19987106,https://www.chileautos.cl/vehiculos/detalles/2018-peugeot-301-1-6-allure-pack-hdi-diesel-4x2-92hp-mt-4p/CL-AD-19987106,1.6 ALLURE PACK HDI DIESEL 4X2 92HP MT 4P,1560,1.6,92,230,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Manual,Mecánico,Diesel,4,5,4,1115,1110
CL-AD-19956958,https://www.chileautos.cl/vehiculos/detalles/2013-hyundai-santa-fe-2-2-gls-crdi-4wd-diesel-dm-full-at-5p/CL-AD-19956958,2.2 GLS CRDI 4WD DIESEL DM FULL AT 5P,2199,2.2,194,421,"SUV, 5 puertas, 7 asientos",SUV,4X4,Automática,Automática,Diesel,5,7,4,954,2550
CL-AD-19891666,https://www.chileautos.cl/vehiculos/detalles/2017-ssangyong-actyon-sports-2-2-diesel-2wd-6as612-ll-dob-cab-mt-4p/CL-AD-19891666,2.2 DIESEL 2WD 6AS612 LL DOB. CAB. MT 4P,2157,2.2,153,360,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X2,Manual,Mecánico,Diesel,4,5,4,885,1873
CL-AD-19883374,https://www.chileautos.cl/vehiculos/detalles/2009-suzuki-grand-nomade-2-4-glx-4wd-sport-at-5p/CL-AD-19883374,2.4 GLX 4WD SPORT AT 5P,2393,2.4,164,,"Off-Road, 5 puertas, 5 asientos",Off-Road,4X4,Automática,,Bencina,5,5,4,,2100
CL-AD-19875469,https://www.chileautos.cl/vehiculos/detalles/2011-ssangyong-actyon-sports-2-0-diesel-4x2-mt-4p/CL-AD-19875469,2.0 DIESEL 4X2 MT 4P,1998,2.0,138,310,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X2,Manual,Mecánico,Diesel,4,5,4,825,2007
CL-AD-19858921,https://www.chileautos.cl/vehiculos/detalles/2016-chevrolet-silverado-5-3-lt-4wd-ec-at-4p/CL-AD-19858921,5.3 LT 4WD EC AT 4P,5300,5.3,355,518,"Cabina Extendida, 4 puertas, 5 asientos",Cabina Extendida,4X4,Automática,Automática,Bencina,4,5,8,813,2373
CL-AD-19854652,https://www.chileautos.cl/vehiculos/detalles/2003-hyundai-terracan-2-5-gl-diesel-mt-5p/CL-AD-19854652,2.5 GL DIESEL MT 5P,2477,2.5,100,240,"SUV, 5 puertas, 5 asientos",SUV,4X4,Manual,,Diesel,5,5,,,2030
CL-AD-19840327,https://www.chileautos.cl/vehiculos/detalles/2009-lexus-rx350-3-5-at-5p/CL-AD-19840327,3.5 AT 5P,3456,3.5,300,363,"SUV, 5 puertas, 5 asientos",SUV,4X2,Automática,,Bencina,5,5,,,2025
CL-AD-19839054,https://www.chileautos.cl/vehiculos/detalles/2010-dodge-journey-2-4-se-4x2-at-5p/CL-AD-19839054,2.4 SE 4X2 AT 5P,2360,2.4,170,225,"SUV, 5 puertas, 7 asientos",SUV,4X2,Automática,Automática,Bencina,5,7,4,,1724
CL-AD-19829248,https://www.chileautos.cl/vehiculos/detalles/2017-ssangyong-actyon-sports-2-2-diesel-2wd-6as612-ll-dob-cab-mt-4p/CL-AD-19829248,2.2 DIESEL 2WD 6AS612 LL DOB. CAB. MT 4P,2157,2.2,153,360,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X2,Manual,Mecánico,Diesel,4,5,4,885,1873
CL-AD-19828455,https://www.chileautos.cl/vehiculos/detalles/2011-chevrolet-sail-1-4-lt-4x2-ac-mt-4p/CL-AD-19828455,1.4 LT 4X2 AC MT 4P,1400,1.4,102,131,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Manual,Mecánico,Bencina,4,5,4,664,1060
CL-AD-19782567,https://www.chileautos.cl/vehiculos/detalles/2010-kia-sportage-2-0-lx-4x2-dab-at-5p/CL-AD-19782567,2.0 LX 4X2 DAB AT 5P,1975,2.0,142,182,"SUV, 5 puertas, 5 asientos",SUV,4X2,Automática,Automática,Bencina,5,5,4,696,1442
CL-AD-19770299,https://www.chileautos.cl/vehiculos/detalles/2008-ford-ranger-2-3-heritage-limited-mt-4p/CL-AD-19770299,2.3 HERITAGE LIMITED MT 4P,2255,2.3,143,209,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X2,Manual,,Bencina,4,5,4,,1802
CL-AD-19695304,https://www.chileautos.cl/vehiculos/detalles/2012-mahindra-scorpio-2-2-crde-diesel-4x2-mt-5p/CL-AD-19695304,2.2 CRDE DIESEL 4X2 MT 5P,2179,2.2,120,270,"SUV, 5 puertas, 8 asientos",SUV,4X2,Manual,Mecánico,Diesel,5,8,,636,1865
CL-AD-19674046,https://www.chileautos.cl/vehiculos/detalles/2013-renault-duster-1-6-expression-4x2-mt-5p/CL-AD-19674046,1.6 EXPRESSION 4X2 MT 5P,1598,1.6,109,148,"SUV, 5 puertas, 5 asientos",SUV,4X2,Manual,Mecánico,Bencina,5,5,4,610,1800
CL-AD-19659677,https://www.chileautos.cl/vehiculos/detalles/2008-audi-q7-4-2-at-5p/CL-AD-19659677,4.2 AT 5P,4163,4.2,350,440,"SUV, 5 puertas, 5 asientos",SUV,4X4,Automática,,Bencina,5,5,,,2270
CL-AD-19630462,https://www.chileautos.cl/vehiculos/detalles/2013-volvo-v40-1-6-t4-cross-country-4x2-at-5p/CL-AD-19630462,1.6 T4 CROSS COUNTRY 4X2 AT 5P,1596,1.6,177,240,"Hatchback, 5 puertas, 5 asientos",Hatchback,4X2,Automática,Automática,Bencina,5,5,4,1128,1476
CL-AD-19612935,https://www.chileautos.cl/vehiculos/detalles/2019-ford-explorer-2-3-limited-ecoboost-4x4-at-5p/CL-AD-19612935,2.3 LIMITED ECOBOOST 4X4 AT 5P,2300,2.3,280,419,"SUV, 5 puertas, 7 asientos",SUV,4X4,Automática,Automática,Bencina,5,7,,665,2000
CL-AD-19609703,https://www.chileautos.cl/vehiculos/detalles/2012-volvo-s60-1-6-t4-comfort-4x2-at-4p/CL-AD-19609703,1.6 T4 COMFORT 4X2 AT 4P,1596,1.6,150,240,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Automática,Automática,Bencina,4,5,4,1161,1489
CL-AD-19583036,https://www.chileautos.cl/vehiculos/detalles/2013-hyundai-sonata-2-4-gls-4x2-yf-sun-10ab-at-4p/CL-AD-19583036,2.4 GLS 4X2 YF SUN 10AB AT 4P,2400,2.4,175,228,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Automática,Automática,Bencina,4,5,4,1141,1980
CL-AD-19580212,https://www.chileautos.cl/vehiculos/detalles/2010-mazda-3-1-6-v-mt/CL-AD-19580212,1.6 V MT,,4,0,,"Sedán, 4 puertas, 5 asientos",Sedán,delantera,Manual,,Bencina,4,5,4,,
CL-AD-19579295,https://www.chileautos.cl/vehiculos/detalles/2009-subaru-impreza-1-5-ex-mt-4p/CL-AD-19579295,1.5 EX MT 4P,1500,1.5,0,,"Sedán, 4 puertas",Sedán,,Manual,,Bencina,4,,,,
CL-AD-19546443,https://www.chileautos.cl/vehiculos/detalles/2010-great-wall-hover-2-4-sa-4x2-cuero-mt-5p/CL-AD-19546443,2.4 SA 4X2 CUERO MT 5P,2400,2.4,130,192,"SUV, 5 puertas, 5 asientos",SUV,4X2,Manual,Mecánico,Bencina,5,5,4,740,1830
CL-AD-19546184,https://www.chileautos.cl/vehiculos/detalles/2009-audi-a6-2-8-multitronic-at-4p/CL-AD-19546184,2.8 MULTITRONIC AT 4P,2800,2.8,210,280,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Automática,,Bencina,4,5,,,1570
CL-AD-19533930,https://www.chileautos.cl/vehiculos/detalles/2012-chevrolet-sail-1-4-lt-4x2-ac-mt-4p/CL-AD-19533930,1.4 LT 4X2 AC MT 4P,1400,1.4,102,131,"Sedán, 4 puertas, 5 asientos",Sedán,4X2,Manual,Mecánico,Bencina,4,5,4,664,1060
CL-AD-19524996,https://www.chileautos.cl/vehiculos/detalles/2008-chevrolet-colorado-3-7-4wd-at-4p-b/CL-AD-19524996,3.7 4WD AT 4P B,3657,3.7,242,242,"Pick-up, 4 puertas, 5 asientos",Pick-up,4X4,Automática,,Bencina,4,5,5,,2404
CL-AD-19452939,https://www.chileautos.cl/vehiculos/detalles/2011-kia-sorento-2-4-ex-gsl-4wd-mt-5p/CL-AD-19452939,2.4 EX GSL 4WD MT 5P,2349,2.4,172,226,"SUV, 5 puertas, 7 asientos",SUV,4X4,Manual,Mecánico,Bencina,5,7,4,805,1757
CL-AD-19441234,https://www.chileautos.cl/vehiculos/detalles/2018-foton-midi-1-2-cargo-4x2-dc-mt-4p/CL-AD-19441234,1.2 CARGO 4X2 DC MT 4P,1200,1.2,0,,"Furgón, 4 puertas, 5 asientos",Furgón,4X2,Manual,Mecánico,Bencina,4,5,,0,
CL-AD-19405907,https://www.chileautos.cl/vehiculos/detalles/2014-toyota-rav4-2-5-4wd-lujo-at-5p/CL-AD-19405907,2.5 4WD LUJO AT 5P,2494,2.5,177,233,"SUV, 5 puertas, 5 asientos",SUV,4X4,Automática,Automática,Bencina,5,5,4,702,1635
